Material_ID,Formula,element_A,element_Aprime,element_B,element_Bprime,Formation_Energy_eV_atom,Energy_Above_Hull_eV,Band_Gap_eV,Total_Magnetization_uB,Volume_A3,Density_g_cm3,Space_Group_Symbol,Space_Group_Number,EN_A,EN_Aprime,EN_B,EN_Bprime,EN_O,EN_avg,Shannon_A,Shannon_Aprime,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Val_A,Val_Aprime,Val_B,Val_Bprime,Val_avg,Total_A_Charge,Group_B,Group_Bprime,Sum_Ox_B_Bprime,Ox_B,Ox_Bprime,d_electrons_B,d_electrons_Bprime,Total_d_electrons,Spin_Proxy_Distance,HS_moment_B,HS_moment_Bprime,Total_HS_FM,Total_HS_FiM,d_AO,d_BO,d_BprimeO,d_avg,E_GNN,M_net,M_abs
mp-1516498,Ba2NaMnO6,Ba,Ba,Na,Mn,-2.054973846931034,0.1251001528333342,0.0,1e-07,146.22486411424057,5.094083381717875,Fm-3m,225,0.89,0.89,0.93,1.55,3.44,1.24,1.35,1.35,1.02,0.67,0.8661664357518954,0.41420118343195267,2,2,4,7,5.5,4,4,7,8,3.25,4.75,0.75,2.25,3.0,2.0,0.75,2.25,3.0,1.5,2.75,2.42,2.07,2.245,-2.0297221648624904,1e-07,3.0
mp-1516516,Ba2TbWO6,Ba,Ba,Tb,W,-3.071724578666669,0.06898366299999736,0.0,0.9257241,150.64264208278254,7.8640065580293035,Fm-3m,225,0.89,0.89,1.5,1.7,3.44,1.6,1.35,1.35,0.9230000000000002,0.66,0.8873117263349329,0.332280480101074,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.75,2.323,2.06,2.1915,-3.082761741584518,0.9257241,2.0
mp-1516534,Ca2HfTiO6,Ca,Ca,Hf,Ti,-3.572403279333334,0.1161093307500014,2.4866,0.0,127.4914927944669,5.242566148198364,Fm-3m,225,1.0,1.0,1.3,1.54,3.44,1.42,1.0,1.0,0.71,0.86,0.7766847939806472,0.19108280254777074,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.11,2.26,2.1849999999999996,-3.521239293619969,0.0,0.0
mp-1516557,Sr2TbNbO6,Sr,Sr,Tb,Nb,-3.442416751416667,0.01813457168749899,3.1053999999999995,0.0,590.5410547583612,5.883249325839543,Pn-3,201,0.95,0.95,1.5,1.6,3.44,1.55,1.18,1.18,0.9230000000000002,0.72,0.8212178687649303,0.24710894704808295,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.323,2.12,2.2215,-3.4537017033898145,0.0,1.0
mp-1516596,Eu2NbFeO6,Eu,Eu,Nb,Fe,-2.8866740520000023,0.08298335024999837,0.0,18.5562942,129.52514181987328,7.034136817446535,Fm-3m,225,1.5,1.5,1.6,1.83,3.44,1.715,1.17,1.17,0.72,0.61,0.880031199830231,0.16541353383458643,3,3,5,8,6.5,6,5,8,6,2.25,3.75,2.75,4.25,7.0,2.0,2.75,4.25,7.0,1.5,2.57,2.12,2.01,2.065,-2.8829830259360616,18.5562942,18.5562942
mp-1516606,Ba2TbWO6,Ba,Ba,Tb,W,-3.1334827626666675,0.007225478999998813,1.7819000000000003,4.0000002,625.3148569818885,7.577972677480619,Pn-3,201,0.89,0.89,1.5,1.7,3.44,1.6,1.35,1.35,0.9230000000000002,0.66,0.8873117263349329,0.332280480101074,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.75,2.323,2.06,2.1915,-3.10264056361531,4.0000002,4.0000002
mp-1516644,Sr2TbNbO6,Sr,Sr,Tb,Nb,-3.392388725666666,0.06816259743749953,2.8842,0.0,151.67407262167808,5.726588932166536,Fm-3m,225,0.95,0.95,1.5,1.6,3.44,1.55,1.18,1.18,0.9230000000000002,0.72,0.8212178687649303,0.24710894704808295,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.323,2.12,2.2215,-3.3522668679034835,0.0,1.0
mp-1516664,Sr2CeCoO6,Sr,Sr,Ce,Co,-2.7173664900000007,0.10636239819999815,0.0,1.0,135.89727336654755,5.7464552798012285,Fm-3m,225,0.95,0.95,1.12,1.88,3.44,1.5,1.18,1.18,1.01,0.65,0.8180876661261401,0.4337349397590361,2,2,4,9,6.5,4,4,9,8,2.75,5.25,1.25,3.75,5.0,0.0,1.25,3.75,5.0,2.5,2.58,2.41,2.05,2.23,-2.676136418467273,1.0,5.0
mp-1516661,Ca2NbAlO6,Ca,Ca,Nb,Al,-3.189939519250001,0.030262748562504882,3.2985,0.0,114.32052786907322,4.300072123300713,Fm-3m,225,1.0,1.0,1.6,1.61,3.44,1.605,1.0,1.0,0.72,0.535,0.8370191244624976,0.29482071713147406,2,2,5,3,4.0,4,5,13,8,2.0,6.0,3.0,7.0,10.0,5.0,3.0,3.0,6.0,0.0,2.4,2.12,1.935,2.0275,-3.165772194638138,0.0,6.0
mp-1516711,Sr2SmNbO6,Sr,Sr,Sm,Nb,-3.39177774275,0.03871642881249926,3.0633,0.0,607.5241681404499,5.62513896277087,Pn-3,201,0.95,0.95,1.17,1.6,3.44,1.385,1.18,1.18,0.958,0.72,0.8147992387053563,0.2836710369487485,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.3579999999999997,2.12,2.239,-3.3712964922337707,0.0,1.0
mp-1516700,CeEu2CrO6,Eu,Eu,Ce,Cr,-3.0493593000000003,0.25453840279999973,0.0,15.9999998,141.41216442654513,6.952016769302153,Fm-3m,225,1.5,1.5,1.12,1.66,3.44,1.3900000000000001,1.17,1.17,1.01,0.73,0.8005570165856507,0.32183908045977017,3,3,4,6,5.0,6,4,6,6,2.5,3.5,1.5,2.5,4.0,1.0,1.5,2.5,4.0,1.0,2.57,2.41,2.13,2.27,-3.0375087610159768,15.9999998,15.9999998
mp-1516707,Ca2BiWO6,Ca,Ca,Bi,W,-2.1932213469999993,0.4477919525000065,0.0,1.0,154.3329898177475,6.121838011876305,Fm-3m,225,1.0,1.0,1.9,1.7,3.44,1.7999999999999998,1.0,1.0,1.03,0.66,0.7559270712016543,0.4378698224852071,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.4,2.4299999999999997,2.06,2.245,-2.1776541254766664,1.0,5.5
mp-1516728,Sr2SmNbO6,Sr,Sr,Sm,Nb,-3.325890110499999,0.1046040610624992,2.8836,0.0,156.4232872153606,5.461795250995435,Fm-3m,225,0.95,0.95,1.17,1.6,3.44,1.385,1.18,1.18,0.958,0.72,0.8147992387053563,0.2836710369487485,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.3579999999999997,2.12,2.239,-3.3369138248265697,0.0,1.0
mp-1516764,Ca2InSbO6,Ca,Ca,In,Sb,-2.4181374226666676,0.1768405572499976,1.4198000000000004,0.0,135.43654463525752,5.060339925067492,Fm-3m,225,1.0,1.0,1.78,2.05,3.44,1.915,1.0,1.0,0.8,0.76,0.7784661811228046,0.05128205128205133,2,2,3,5,4.0,4,13,15,8,3.5,4.5,9.5,10.0,19.5,14.5,0.5,0.0,0.5,0.5,2.4,2.2,2.16,2.18,-2.434501400335114,0.0,0.5
mp-1516784,Sr2CeBiO6,Sr,Sr,Ce,Bi,-2.9145640724999993,0.027068305500001166,0.0,0.0151893,325.2847304075307,6.333447308405773,P2_1/c,14,0.95,0.95,1.12,1.9,3.44,1.51,1.18,1.18,1.01,1.03,0.7538576427526003,0.01960784313725492,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.41,2.4299999999999997,2.42,-2.914631561648218,0.0151893,4.5
mp-1516776,Ca2BiWO6,Ca,Ca,Bi,W,-2.3644227380000005,0.27659056150000527,0.0,1.9999991,289.16739297169033,6.5346341704944715,P4/mnc,128,1.0,1.0,1.9,1.7,3.44,1.7999999999999998,1.0,1.0,1.03,0.66,0.7559270712016543,0.4378698224852071,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.4,2.4299999999999997,2.06,2.245,-2.3678264304504992,1.9999991,5.5
mp-1516786,Sr2CeBiO6,Sr,Sr,Ce,Bi,-2.7674780560000003,0.17415432200000058,0.0,0.4416967,170.83931872524226,6.029565429192598,Fm-3m,225,0.95,0.95,1.12,1.9,3.44,1.51,1.18,1.18,1.01,1.03,0.7538576427526003,0.01960784313725492,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.41,2.4299999999999997,2.42,-2.776542616986546,0.4416967,4.5
mp-1516815,Ba2DyBiO6,Ba,Ba,Dy,Bi,-2.827802711166666,0.0,1.7330999999999999,4.6e-06,659.7170939306706,7.47191303051705,Pn-3,201,0.89,0.89,1.22,1.9,3.44,1.56,1.35,1.35,1.07,1.03,0.7936912850053084,0.038095238095238126,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.75,2.4699999999999998,2.4299999999999997,2.4499999999999997,-2.8138749622175316,4.6e-06,4.5
mp-1516795,Sr2NdSbO6,Sr,Sr,Nd,Sb,-3.0000483849999995,0.0,3.507,0.0,614.7181213054328,5.804971882914856,Pn-3,201,0.95,0.95,1.14,2.05,3.44,1.5949999999999998,1.18,1.18,0.983,0.76,0.8031413143126976,0.25588066551921973,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.383,2.16,2.2715,-2.9809422808285895,0.0,4.5
mp-1516823,Ca2TbSbO6,Ca,Ca,Tb,Sb,-2.919182153666666,0.16671317300000155,3.1757999999999997,0.0,145.08901360019718,5.228493276016571,Fm-3m,225,1.0,1.0,1.5,2.05,3.44,1.775,1.0,1.0,0.9230000000000002,0.76,0.7571074168403809,0.19370172311348796,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.4,2.323,2.16,2.2415000000000003,-2.917414015940829,0.0,4.5
mp-1516804,Eu2NbInO6,Eu,Eu,Nb,In,-2.883642066666668,0.11304585091666652,0.3272000000000004,14.0002311,140.34908167334027,7.189391817468807,Fm-3m,225,1.5,1.5,1.6,1.78,3.44,1.69,1.17,1.17,0.72,0.8,0.8413261239117716,0.10526315789473693,3,3,5,3,4.0,6,5,13,6,1.0,5.0,4.0,8.0,12.0,7.0,4.0,2.0,6.0,2.0,2.57,2.12,2.2,2.16,-2.8540914650455624,14.0002311,14.0002311
mp-1516857,Ca2NiBiO6,Ca,Ca,Ni,Bi,-1.8522573400000006,0.1925703948749975,0.0,1.0000041,129.6188533116096,5.685829847132981,Fm-3m,225,1.0,1.0,1.91,1.9,3.44,1.9049999999999998,1.0,1.0,0.69,1.03,0.7509098561273071,0.3953488372093024,2,2,10,5,7.5,4,10,15,8,2.75,5.25,7.25,9.75,17.0,12.0,2.75,0.25,3.0,2.5,2.4,2.09,2.4299999999999997,2.26,-1.8750911222826707,1.0000041,3.0
mp-1516858,Ba2CePrO6,Ba,Ba,Ce,Pr,-3.2268994621666662,0.10900434750000176,0.0,0.9999999,185.5125381794281,5.833191820057395,Fm-3m,225,0.89,0.89,1.12,1.13,3.44,1.125,1.35,1.35,1.01,0.99,0.8102265201095857,0.020000000000000018,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.75,2.41,2.3899999999999997,2.4,-3.2307726513522605,0.9999999,0.9999999
mp-1516850,Sr2GdBiO6,Sr,Sr,Gd,Bi,-2.715598971,0.11126053400000036,1.7138999999999998,6.9999999,162.50359879772645,6.5139389796345935,Fm-3m,225,0.95,0.95,1.2,1.9,3.44,1.5499999999999998,1.18,1.18,0.938,1.03,0.7652413991028912,0.09349593495934967,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.338,2.4299999999999997,2.384,-2.729935417412056,6.9999999,6.9999999
mp-1516887,Eu2NiWO6,Eu,Eu,Ni,W,-2.5163277130000012,0.08260280812500298,0.4429999999999996,16.0000006,127.02171604689435,8.398770778994486,Fm-3m,225,1.5,1.5,1.91,1.7,3.44,1.805,1.17,1.17,0.69,0.66,0.8757900856141816,0.044444444444444314,3,3,10,6,8.0,6,10,6,6,4.0,2.0,6.0,4.0,10.0,5.0,4.0,4.0,8.0,0.0,2.57,2.09,2.06,2.075,-2.5536584453414624,16.0000006,16.0000006
mp-1516884,Ba2DyNbO6,Ba,Ba,Dy,Nb,-3.4543767094166666,0.004225026749999472,2.8705,0.0,627.0175191543468,6.631978921127063,Pn-3,201,0.89,0.89,1.22,1.6,3.44,1.4100000000000001,1.35,1.35,1.07,0.72,0.8472957073041419,0.39106145251396657,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.75,2.4699999999999998,2.12,2.295,-3.4560303231335205,0.0,1.0
mp-1516894,Sr2GdBiO6,Sr,Sr,Gd,Bi,-2.79000689075,0.03685261424999986,1.6993,27.9999978,632.9139865342889,6.689936067526382,Pn-3,201,0.95,0.95,1.2,1.9,3.44,1.5499999999999998,1.18,1.18,0.938,1.03,0.7652413991028912,0.09349593495934967,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.338,2.4299999999999997,2.384,-2.7924418409176655,27.9999978,27.9999978
mp-1516905,Sr2PrBiO6,Sr,Sr,Pr,Bi,-2.7228605039166665,0.04435233075000067,1.8002000000000002,7e-07,662.0494484041175,6.231567254516467,Pn-3,201,0.95,0.95,1.13,1.9,3.44,1.515,1.18,1.18,0.99,1.03,0.7569856827640218,0.03960396039603964,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.3899999999999997,2.4299999999999997,2.4099999999999997,-2.692591509051824,7e-07,4.5
mp-1516913,Sr2CeBiO6,Sr,Sr,Ce,Bi,-2.8740381375,0.06759424050000096,0.0,0.0001891,660.4898523899783,6.238320521686586,Pn-3,201,0.95,0.95,1.12,1.9,3.44,1.51,1.18,1.18,1.01,1.03,0.7538576427526003,0.01960784313725492,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.41,2.4299999999999997,2.42,-2.861421903808904,0.0001891,4.5
mp-1516964,Ba2TbNbO6,Ba,Ba,Tb,Nb,-3.4444162656666664,0.007090651000000392,2.9054,0.0,628.4324148718738,6.579265309096331,Pn-3,201,0.89,0.89,1.5,1.6,3.44,1.55,1.35,1.35,0.9230000000000002,0.72,0.8753291236835496,0.24710894704808295,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.75,2.323,2.12,2.2215,-3.4649000021532506,0.0,1.0
mp-1516951,Ca2GdSbO6,Ca,Ca,Gd,Sb,-2.879543074999998,0.18633083916667204,3.8144,6.9999998,143.2764306273199,5.2752217834722765,Fm-3m,225,1.0,1.0,1.2,2.05,3.44,1.625,1.0,1.0,0.938,0.76,0.7545826033115669,0.20965842167255588,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.4,2.338,2.16,2.249,-2.842461223673314,6.9999998,6.9999998
mp-1516973,Ba2SrFeO6,Ba,Ba,Sr,Fe,-2.2864360819999994,0.0811581617500039,0.0,2.0000002,156.25153876663643,5.46368192193267,Fm-3m,225,0.89,0.89,0.95,1.83,3.44,1.3900000000000001,1.35,1.35,1.18,0.61,0.8472957073041419,0.6368715083798882,2,2,4,8,6.0,4,4,8,8,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.75,2.58,2.01,2.295,-2.2620154080894923,2.0000002,4.0
mp-1516994,Sr2NdSbO6,Sr,Sr,Nd,Sb,-2.94617107375,0.05387731124999906,3.3416000000000006,0.0,157.53022374865685,5.663074242485969,Fm-3m,225,0.95,0.95,1.14,2.05,3.44,1.5949999999999998,1.18,1.18,0.983,0.76,0.8031413143126976,0.25588066551921973,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.383,2.16,2.2715,-2.9345291196806276,0.0,4.5
mp-1516990,Sr2PrBiO6,Sr,Sr,Pr,Bi,-2.7672128346666667,0.0,1.7451000000000003,0.0,323.8158377099964,6.370296296687942,P2_1/c,14,0.95,0.95,1.13,1.9,3.44,1.515,1.18,1.18,0.99,1.03,0.7569856827640218,0.03960396039603964,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.3899999999999997,2.4299999999999997,2.4099999999999997,-2.771742516643663,0.0,4.5
mp-1517008,Ca2ZrNbO6,Ca,Ca,Zr,Nb,-3.253079747000001,0.1899773586249971,0.0,2.95e-05,138.4168510333885,4.322187852003638,Fm-3m,225,1.0,1.0,1.33,1.6,3.44,1.465,1.0,1.0,0.72,0.72,0.8004982428526951,0.0,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.4,2.12,2.12,2.12,-3.2722685317344706,2.95e-05,1.0
mp-1517039,Ba2CePrO6,Ba,Ba,Ce,Pr,-3.2717124134166666,0.06419139625000181,0.0,3.999965,732.8744560323609,5.9062242451989215,Pn-3,201,0.89,0.89,1.12,1.13,3.44,1.125,1.35,1.35,1.01,0.99,0.8102265201095857,0.020000000000000018,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.75,2.41,2.3899999999999997,2.4,-3.279156548938088,3.999965,3.999965
mp-1517044,Sr2PrBiO6,Sr,Sr,Pr,Bi,-2.6246865561666666,0.1425262785000001,2.1428999999999996,0.0,170.83783495928955,6.03731261363871,Fm-3m,225,0.95,0.95,1.13,1.9,3.44,1.515,1.18,1.18,0.99,1.03,0.7569856827640218,0.03960396039603964,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.3899999999999997,2.4299999999999997,2.4099999999999997,-2.602911583772583,0.0,4.5
mp-1517072,Sr2DySeO6,Sr,Sr,Dy,Se,-2.6603451744010416,0.18015945374999998,0.0,0.4137347,141.01502870881447,6.037316805803835,Fm-3m,225,0.95,0.95,1.22,2.55,3.44,1.8849999999999998,1.18,1.18,1.07,1.98,0.6237044428927496,0.5967213114754099,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.58,2.4699999999999998,3.38,2.925,-2.6226534482823496,0.4137347,0.4137347
mp-1517095,LaEu2NbO6,Eu,Eu,La,Nb,-3.2073451085,0.22146052106666936,0.6054000000000004,13.9999998,163.0906157439583,6.432146445660061,Fm-3m,225,1.5,1.5,1.1,1.6,3.44,1.35,1.17,1.17,1.032,0.72,0.7984465850832281,0.35616438356164387,3,3,4,5,4.5,6,3,5,6,2.5,3.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.57,2.432,2.12,2.276,-3.1764802379345562,13.9999998,13.9999998
mp-1517092,Sr2PrSnO6,Sr,Sr,Pr,Sn,-2.711769451666666,0.18676200220312378,0.0,1.0000001,165.15632989076983,5.337390885970975,Fm-3m,225,0.95,0.95,1.13,1.96,3.44,1.545,1.18,1.18,0.99,0.69,0.81443548904522,0.3571428571428572,2,2,4,4,4.0,4,4,14,8,1.5,6.5,2.5,7.5,10.0,5.0,2.5,2.5,5.0,0.0,2.58,2.3899999999999997,2.09,2.2399999999999998,-2.7215464401023914,1.0000001,5.0
mp-1517079,Ba2SrFeO6,Ba,Ba,Sr,Fe,-2.27618417025,0.09141007350000319,0.0,8.0000021,627.8757152498599,5.438711432205682,Pn-3,201,0.89,0.89,0.95,1.83,3.44,1.3900000000000001,1.35,1.35,1.18,0.61,0.8472957073041419,0.6368715083798882,2,2,4,8,6.0,4,4,8,8,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.75,2.58,2.01,2.295,-2.2985765189157803,8.0000021,8.0000021
mp-1517097,Ca2FeBiO6,Ca,Ca,Fe,Bi,-2.102233132,0.14413774899999954,0.48930000000000007,5.0000003,134.10661956268677,5.4602887449869835,Fm-3m,225,1.0,1.0,1.83,1.9,3.44,1.865,1.0,1.0,0.61,1.03,0.7644397634449163,0.5121951219512195,2,2,8,5,6.5,4,8,15,8,2.25,5.75,5.75,9.25,15.0,10.0,4.25,0.75,5.0,3.5,2.4,2.01,2.4299999999999997,2.2199999999999998,-2.099415407061776,5.0000003,5.0000003
mp-1517134,Sr2YVO6,Sr,Sr,Y,V,-3.14178828,0.11579059643754697,1.6134,0.0,138.5881763378415,4.92553293874863,Fm-3m,225,0.95,0.95,1.22,1.63,3.44,1.4249999999999998,1.18,1.18,0.9,0.79,0.8126216015417783,0.1301775147928994,2,2,3,5,4.0,4,3,5,8,3.5,4.5,0.0,0.5,0.5,4.5,0.0,0.5,0.5,0.5,2.58,2.3,2.19,2.245,-3.1771570673112572,0.0,0.5
mp-1517132,Eu2ZrSnO6,Eu,Eu,Zr,Sn,-3.0599589945000014,0.13265309100000167,0.5011999999999999,13.9999997,142.72802292559882,7.095268882389948,Fm-3m,225,1.5,1.5,1.33,1.96,3.44,1.645,1.17,1.17,0.72,0.69,0.8633085166980651,0.04255319148936174,3,3,4,4,4.0,6,4,14,6,0.5,5.5,3.5,8.5,12.0,7.0,3.5,1.5,5.0,2.0,2.57,2.12,2.09,2.105,-3.0534956402163056,13.9999997,13.9999997
mp-1517166,Sr2DyCrO6,Sr,Sr,Dy,Cr,-2.873583042166665,0.14583202868750256,0.0,1.0000002,136.74449473858027,5.898429730835963,Fm-3m,225,0.95,0.95,1.22,1.66,3.44,1.44,1.18,1.18,1.07,0.73,0.793189345852736,0.3777777777777779,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.58,2.4699999999999998,2.13,2.3,-2.876535093892638,1.0000002,2.0
mp-1517161,Ca2ZnWO6,Ca,Ca,Zn,W,-2.5851122027500026,0.1284006547499974,3.0656999999999996,0.0,120.76363978916348,5.849406708066541,Fm-3m,225,1.0,1.0,1.65,1.7,3.44,1.6749999999999998,1.0,1.0,0.74,0.66,0.8081220356417685,0.11428571428571424,2,2,12,6,9.0,4,12,6,8,5.5,2.5,6.5,3.5,10.0,5.0,3.5,3.5,7.0,0.0,2.4,2.1399999999999997,2.06,2.0999999999999996,-2.5944329327873676,0.0,7.0
mp-1517152,Eu2YWO6,Eu,Eu,Y,W,-2.9663320790000016,0.2312682351250004,0.0,15.0000004,147.72797753083103,7.5611624100930035,Fm-3m,225,1.5,1.5,1.22,1.7,3.44,1.46,1.17,1.17,0.9,0.66,0.8336075356190032,0.30769230769230765,3,3,3,6,4.5,6,3,6,6,2.25,3.75,0.75,2.25,3.0,2.0,0.75,2.25,3.0,1.5,2.57,2.3,2.06,2.1799999999999997,-2.9982261403453374,15.0000004,15.0000004
mp-1517177,Sr2TbCoO6,Sr,Sr,Tb,Co,-2.5452722916666675,0.1096094989791716,0.0,1.9824456,135.46172117911664,5.995503803689929,Fm-3m,225,0.95,0.95,1.5,1.88,3.44,1.69,1.18,1.18,0.9230000000000002,0.65,0.8343633640344351,0.34710743801652905,2,2,4,9,6.5,4,4,9,8,2.75,5.25,1.25,3.75,5.0,0.0,1.25,3.75,5.0,2.5,2.58,2.323,2.05,2.1864999999999997,-2.5350002895352732,1.9824456,5.0
mp-1517191,Ba2SmWO6,Ba,Ba,Sm,W,-3.0862287430000004,0.0,1.7704000000000004,3.9999995,641.8071344212732,7.294600288289313,Pn-3,201,0.89,0.89,1.17,1.7,3.44,1.435,1.35,1.35,0.958,0.66,0.8802823215314649,0.36835599505562416,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.75,2.3579999999999997,2.06,2.2089999999999996,-3.0968827597932385,3.9999995,3.9999995
mp-1517190,Eu2YSbO6,Eu,Eu,Y,Sb,-2.9749174170000017,0.20067413837500148,0.2538999999999998,14.0000004,147.52477030220354,6.872804906929486,Fm-3m,225,1.5,1.5,1.22,2.05,3.44,1.6349999999999998,1.17,1.17,0.9,0.76,0.8149167836992945,0.1686746987951807,3,3,3,5,4.0,6,3,15,6,0.0,6.0,3.0,9.0,12.0,7.0,3.0,1.0,4.0,2.0,2.57,2.3,2.16,2.23,-2.9983157537142073,14.0000004,14.0000004
mp-1517181,PrEu2SbO6,Eu,Eu,Pr,Sb,-2.850241578166667,0.28145854240001,0.33729999999999993,13.9999997,158.89536476334754,6.92443097644464,Fm-3m,225,1.5,1.5,1.13,2.05,3.44,1.5899999999999999,1.17,1.17,0.99,0.76,0.7987975506151327,0.26285714285714284,3,3,4,5,4.5,6,4,15,6,0.25,5.75,3.75,9.25,13.0,8.0,3.75,0.75,4.5,3.0,2.57,2.3899999999999997,2.16,2.275,-2.9076868224323,13.9999997,13.9999997
mp-1517202,LaEu2NbO6,Eu,Eu,La,Nb,-3.3266769717499995,0.10212865781667091,0.18550000000000022,55.991931,634.6651949902674,6.611503089556369,Pn-3,201,1.5,1.5,1.1,1.6,3.44,1.35,1.17,1.17,1.032,0.72,0.7984465850832281,0.35616438356164387,3,3,4,5,4.5,6,3,5,6,2.5,3.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.57,2.432,2.12,2.276,-3.3272272698510124,55.991931,55.991931
mp-1517204,Sr2DyNbO6,Sr,Sr,Dy,Nb,-3.407399090166666,0.05886840949999872,2.8969000000000005,0.0,150.62117022231058,5.806029194062816,Fm-3m,225,0.95,0.95,1.22,1.6,3.44,1.4100000000000001,1.18,1.18,1.07,0.72,0.7949174272162496,0.39106145251396657,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.4699999999999998,2.12,2.295,-3.371954058233271,0.0,1.0
mp-1517218,Sr2TbSbO6,Sr,Sr,Tb,Sb,-3.047678469666667,0.0,3.4629000000000003,0.0,149.02245969503463,6.1499966564585815,Fm-3m,225,0.95,0.95,1.5,2.05,3.44,1.775,1.18,1.18,0.9230000000000002,0.76,0.8138904731034095,0.19370172311348796,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.58,2.323,2.16,2.2415000000000003,-3.0144532853757093,0.0,4.5
mp-1517250,Ba2SmWO6,Ba,Ba,Sm,W,-3.0241640725000005,0.06206467049999986,0.0,1.0,160.23278227299704,7.304570327873126,Fm-3m,225,0.89,0.89,1.17,1.7,3.44,1.435,1.35,1.35,0.958,0.66,0.8802823215314649,0.36835599505562416,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.75,2.3579999999999997,2.06,2.2089999999999996,-3.033305997631726,1.0,2.0
